Ticker,Date,Close
AAPL,3/31/2025 16:00:00,222.13
AAPL,4/1/2025 16:00:00,223.19
AAPL,4/2/2025 16:00:00,223.89
AAPL,4/3/2025 16:00:00,203.19
AAPL,4/4/2025 16:00:00,188.38
AAPL,4/7/2025 16:00:00,181.46
AAPL,4/8/2025 16:00:00,172.42
AAPL,4/9/2025 16:00:00,198.85
AAPL,4/10/2025 16:00:00,190.42
AAPL,4/11/2025 16:00:00,198.15
AAPL,4/14/2025 16:00:00,202.52
AAPL,4/15/2025 16:00:00,202.14
AAPL,4/16/2025 16:00:00,194.27
AAPL,4/17/2025 16:00:00,196.98
AAPL,4/21/2025 16:00:00,193.16
AAPL,4/22/2025 16:00:00,199.74
AAPL,4/23/2025 16:00:00,204.6
AAPL,4/24/2025 16:00:00,208.37
AAPL,4/25/2025 16:00:00,209.28
AAPL,4/28/2025 16:00:00,210.14
AAPL,4/29/2025 16:00:00,211.21
AAPL,4/30/2025 16:00:00,212.5
AAPL,5/1/2025 16:00:00,213.32
AAPL,5/2/2025 16:00:00,205.35
AAPL,5/5/2025 16:00:00,198.89
AAPL,5/6/2025 16:00:00,198.51
AAPL,5/7/2025 16:00:00,196.25
AAPL,5/8/2025 16:00:00,197.49
AAPL,5/9/2025 16:00:00,198.53
AAPL,5/12/2025 16:00:00,210.79
AAPL,5/13/2025 16:00:00,212.93
AAPL,5/14/2025 16:00:00,212.33
AAPL,5/15/2025 16:00:00,211.45
AAPL,5/16/2025 16:00:00,211.26
AAPL,5/19/2025 16:00:00,208.78
AAPL,5/20/2025 16:00:00,206.86
AAPL,5/21/2025 16:00:00,202.09
AAPL,5/22/2025 16:00:00,202.09
AAPL,5/23/2025 16:00:00,195.27
AAPL,5/27/2025 16:00:00,200.21
AAPL,5/28/2025 16:00:00,200.42
AAPL,5/29/2025 16:00:00,199.95
AAPL,5/30/2025 16:00:00,200.85
AAPL,6/2/2025 16:00:00,201.7
AAPL,6/3/2025 16:00:00,203.27
AAPL,6/4/2025 16:00:00,202.82
AAPL,6/5/2025 16:00:00,200.63
AAPL,6/6/2025 16:00:00,203.92
AAPL,6/9/2025 16:00:00,201.45
AAPL,6/10/2025 16:00:00,202.67
AAPL,6/11/2025 16:00:00,198.78
AAPL,6/12/2025 16:00:00,199.2
AAPL,6/13/2025 16:00:00,196.45
AAPL,6/16/2025 16:00:00,198.42
AAPL,6/17/2025 16:00:00,195.64
AAPL,6/18/2025 16:00:00,196.58
AAPL,6/20/2025 16:00:00,201
AAPL,6/23/2025 16:00:00,201.5
AAPL,6/24/2025 16:00:00,200.3
AAPL,6/25/2025 16:00:00,201.56
AAPL,6/26/2025 16:00:00,201
AAPL,6/27/2025 16:00:00,201.08
AAPL,6/30/2025 16:00:00,205.17
AAPL,7/1/2025 16:00:00,207.82
AAPL,7/2/2025 16:00:00,212.44
AAPL,7/3/2025 13:05:00,213.55
AAPL,7/7/2025 16:00:00,209.95
AAPL,7/8/2025 16:00:00,210.01
AAPL,7/9/2025 16:00:00,211.14
AAPL,7/10/2025 16:00:00,212.41
AAPL,7/11/2025 16:00:00,211.16
AAPL,7/14/2025 16:00:00,208.62
AAPL,7/15/2025 16:00:00,209.11
AAPL,7/16/2025 16:00:00,210.16
AAPL,7/17/2025 16:00:00,210.02
AAPL,7/18/2025 16:00:00,211.18
AAPL,7/21/2025 16:00:00,212.48
AAPL,7/22/2025 16:00:00,214.4
AAPL,7/23/2025 16:00:00,214.15
AAPL,7/24/2025 16:00:00,213.76
AAPL,7/25/2025 16:00:00,213.88
AAPL,7/28/2025 16:00:00,214.05
AAPL,7/29/2025 16:00:00,211.27
AAPL,7/30/2025 16:00:00,209.05
AAPL,7/31/2025 16:00:00,207.57
AAPL,8/1/2025 16:00:00,202.38
AAPL,8/4/2025 16:00:00,203.35
AAPL,8/5/2025 16:00:00,202.92
AAPL,8/6/2025 16:00:00,213.25
AAPL,8/7/2025 16:00:00,220.03
AAPL,8/8/2025 16:00:00,229.35
AAPL,8/11/2025 16:00:00,227.18
AAPL,8/12/2025 16:00:00,229.65
AAPL,8/13/2025 16:00:00,233.33
AAPL,8/14/2025 16:00:00,232.78
AAPL,8/15/2025 16:00:00,231.59
AAPL,8/18/2025 16:00:00,230.89
AAPL,8/19/2025 16:00:00,230.56
AAPL,8/20/2025 16:00:00,226.01
AAPL,8/21/2025 16:00:00,224.9
AAPL,8/22/2025 16:00:00,227.76
AAPL,8/25/2025 16:00:00,227.16
AAPL,8/26/2025 16:00:00,229.31
AAPL,8/27/2025 16:00:00,230.49
AAPL,8/28/2025 16:00:00,232.56
AAPL,8/29/2025 16:00:00,232.14
AAPL,9/2/2025 16:00:00,229.72
AAPL,9/3/2025 16:00:00,238.47
AAPL,9/4/2025 16:00:00,239.78
AAPL,9/5/2025 16:00:00,239.69
AAPL,9/8/2025 16:00:00,237.88
AAPL,9/9/2025 16:00:00,234.35
AAPL,9/10/2025 16:00:00,226.79
AAPL,9/11/2025 16:00:00,230.03
AAPL,9/12/2025 16:00:00,234.07
AAPL,9/15/2025 16:00:00,236.7
AAPL,9/16/2025 16:00:00,238.15
AAPL,9/17/2025 16:00:00,238.99
AAPL,9/18/2025 16:00:00,237.88
AAPL,9/19/2025 16:00:00,245.5
AAPL,9/22/2025 16:00:00,256.08
AAPL,9/23/2025 16:00:00,254.43
AAPL,9/24/2025 16:00:00,252.31
AAPL,9/25/2025 16:00:00,256.87
AAPL,9/26/2025 16:00:00,255.46
AAPL,9/29/2025 16:00:00,254.43
AAPL,9/30/2025 16:00:00,254.63
AAPL,10/1/2025 16:00:00,255.45
AAPL,10/2/2025 16:00:00,257.13
AAPL,10/3/2025 16:00:00,258.02
AAPL,10/6/2025 16:00:00,256.69
AAPL,10/7/2025 16:00:00,256.48
AAPL,10/8/2025 16:00:00,258.06
AAPL,10/9/2025 16:00:00,254.04
AAPL,10/10/2025 16:00:00,245.27
AAPL,10/13/2025 16:00:00,247.66
AAPL,10/14/2025 16:00:00,247.77
AAPL,10/15/2025 16:00:00,249.34
AAPL,10/16/2025 16:00:00,247.45
AAPL,10/17/2025 16:00:00,252.29
AAPL,10/20/2025 16:00:00,262.24
AAPL,10/21/2025 16:00:00,262.77
AAPL,10/22/2025 16:00:00,258.45
AAPL,10/23/2025 16:00:00,259.58
AAPL,10/24/2025 16:00:00,262.82
AAPL,10/27/2025 16:00:00,268.81
AAPL,10/28/2025 16:00:00,269
AAPL,10/29/2025 16:00:00,269.7
AAPL,10/30/2025 16:00:00,271.4
AAPL,10/31/2025 16:00:00,270.37
AAPL,11/3/2025 16:00:00,269.05
AAPL,11/4/2025 16:00:00,270.04
AAPL,11/5/2025 16:00:00,270.14
AAPL,11/6/2025 16:00:00,269.77
AAPL,11/7/2025 16:00:00,268.47
AAPL,11/10/2025 16:00:00,269.43
AAPL,11/11/2025 16:00:00,275.25
AAPL,11/12/2025 16:00:00,273.47
AAPL,11/13/2025 16:00:00,272.95
AAPL,11/14/2025 16:00:00,272.41
AAPL,11/17/2025 16:00:00,267.46
AAPL,11/18/2025 16:00:00,267.44
AAPL,11/19/2025 16:00:00,268.56
AAPL,11/20/2025 16:00:00,266.25
AAPL,11/21/2025 16:00:00,271.49
AAPL,11/24/2025 16:00:00,275.92
AAPL,11/25/2025 16:00:00,276.97
AAPL,11/26/2025 16:00:00,277.55
AAPL,11/28/2025 13:05:00,278.85
AAPL,12/1/2025 16:00:00,283.1
AAPL,12/2/2025 16:00:00,286.19
AAPL,12/3/2025 16:00:00,284.15
AAPL,12/4/2025 16:00:00,280.7
AAPL,12/5/2025 16:00:00,278.78
AAPL,12/8/2025 16:00:00,277.89
AAPL,12/9/2025 16:00:00,277.18
AAPL,12/10/2025 16:00:00,278.78
AAPL,12/11/2025 16:00:00,278.03
AAPL,12/12/2025 16:00:00,278.28
AAPL,12/15/2025 16:00:00,274.11
AAPL,12/16/2025 16:00:00,274.61
AAPL,12/17/2025 16:00:00,271.84
AAPL,12/18/2025 16:00:00,272.19
AAPL,12/19/2025 16:00:00,273.67
AAPL,12/22/2025 16:00:00,270.97
AAPL,12/23/2025 16:00:00,272.36
AAPL,12/24/2025 13:05:00,273.81
AAPL,12/26/2025 16:00:00,273.4
AAPL,12/29/2025 16:00:00,273.76
AAPL,12/30/2025 16:00:00,273.08
AAPL,12/31/2025 16:00:00,271.86
AAPL,1/2/2026 16:00:00,271.01
AAPL,1/5/2026 16:00:00,267.26
AAPL,1/6/2026 16:00:00,262.36
AAPL,1/7/2026 16:00:00,260.33
AAPL,1/8/2026 16:00:00,259.04
AAPL,1/9/2026 16:00:00,259.37
AAPL,1/12/2026 16:00:00,260.25
AAPL,1/13/2026 16:00:00,261.05
AAPL,1/14/2026 16:00:00,259.96
AAPL,1/15/2026 16:00:00,258.21
AAPL,1/16/2026 16:00:00,255.53
AAPL,1/20/2026 16:00:00,246.7
AAPL,1/21/2026 16:00:00,247.65
AAPL,1/22/2026 16:00:00,248.35
AAPL,1/23/2026 16:00:00,248.04
AAPL,1/26/2026 16:00:00,255.41
AAPL,1/27/2026 16:00:00,258.27
AAPL,1/28/2026 16:00:00,256.44
AAPL,1/29/2026 16:00:00,258.28
AAPL,1/30/2026 16:00:00,259.48
AAPL,2/2/2026 16:00:00,270.01
AAPL,2/3/2026 16:00:00,269.48
AAPL,2/4/2026 16:00:00,276.49
AAPL,2/5/2026 16:00:00,275.91
AAPL,2/6/2026 16:00:00,278.12
AAPL,2/9/2026 16:00:00,274.62
AAPL,2/10/2026 16:00:00,273.68
AAPL,2/11/2026 16:00:00,275.5
AAPL,2/12/2026 16:00:00,261.73
AAPL,2/13/2026 16:00:00,255.78
AAPL,2/17/2026 16:00:00,263.88
AAPL,2/18/2026 16:00:00,264.35
AAPL,2/19/2026 16:00:00,260.58
AAPL,2/20/2026 16:00:00,264.58
AAPL,2/23/2026 16:00:00,266.18
AAPL,2/24/2026 16:00:00,272.14
AAPL,2/25/2026 16:00:00,274.23
AAPL,2/26/2026 16:00:00,272.95
AAPL,2/27/2026 16:00:00,264.18
AAPL,3/2/2026 16:00:00,264.72
AAPL,3/3/2026 16:00:00,263.75
AAPL,3/4/2026 16:00:00,262.52
AAPL,3/5/2026 16:00:00,260.29
AAPL,3/6/2026 16:00:00,257.46
AAPL,3/9/2026 16:00:00,259.88
AAPL,3/10/2026 16:00:00,260.83
AAPL,3/11/2026 16:00:00,260.81
AAPL,3/12/2026 16:00:00,255.76
AAPL,3/13/2026 16:00:00,250.12
AAPL,3/16/2026 16:00:00,252.82
AAPL,3/17/2026 16:00:00,254.23
AAPL,3/18/2026 16:00:00,249.94
AAPL,3/19/2026 16:00:00,248.96
AAPL,3/20/2026 16:00:00,247.99
AAPL,3/23/2026 16:00:00,251.49
AAPL,3/24/2026 16:00:00,251.64
AAPL,3/25/2026 16:00:00,252.62
AAPL,3/26/2026 16:00:00,252.89
AAPL,3/27/2026 16:00:00,248.8
AAPL,3/30/2026 16:00:00,246.63
AAPL,3/31/2026 16:00:00,253.79
AAPL,4/1/2026 16:00:00,255.63
AAPL,4/2/2026 16:00:00,255.92
AAPL,4/6/2026 16:00:00,258.86
AAPL,4/7/2026 16:00:00,253.5
AAPL,4/8/2026 16:00:00,258.9
AAPL,4/9/2026 16:00:00,260.49
AAPL,4/10/2026 16:00:00,260.48
AAPL,4/13/2026 16:00:00,259.2
AAPL,4/14/2026 16:00:00,258.83
AAPL,4/15/2026 16:00:00,266.43
AAPL,4/16/2026 16:00:00,263.4
AAPL,4/17/2026 16:00:00,270.23
AAPL,4/20/2026 16:00:00,273.05
AAPL,4/21/2026 16:00:00,266.17
AAPL,4/22/2026 16:00:00,273.17
AAPL,4/23/2026 16:00:00,273.43
AAPL,4/24/2026 16:00:00,271.06
AAPL,4/27/2026 16:00:00,267.61
AAPL,4/28/2026 16:00:00,270.71
AAPL,4/29/2026 16:00:00,270.17
AAPL,4/30/2026 16:00:00,271.35
AAPL,5/1/2026 16:00:00,280.14
AAPL,5/4/2026 16:00:00,276.83
AAPL,5/5/2026 16:00:00,284.18
AAPL,5/6/2026 16:00:00,287.51
AAPL,5/7/2026 16:00:00,287.44
AAPL,5/8/2026 16:00:00,293.32
AAPL,5/11/2026 16:00:00,292.68
AAPL,5/12/2026 16:00:00,294.8
AAPL,5/13/2026 16:00:00,298.87
AAPL,5/14/2026 16:00:00,298.21
AAPL,5/15/2026 16:00:00,300.23
AAPL,5/18/2026 16:00:00,297.84
AAPL,5/19/2026 16:00:00,298.97
AAPL,5/20/2026 16:00:00,302.25
AAPL,5/21/2026 16:00:00,304.99
AAPL,5/22/2026 16:00:00,308.82
AAPL,5/26/2026 16:00:00,308.33
AAPL,5/27/2026 16:00:00,310.85
AAPL,5/28/2026 16:00:00,312.51
AAPL,5/29/2026 16:00:00,312.06
AAPL,6/1/2026 16:00:00,306.31
NVDA,1/2/2025 16:00:00,138.31
NVDA,1/3/2025 16:00:00,144.47
NVDA,1/6/2025 16:00:00,149.43
NVDA,1/7/2025 16:00:00,140.14
NVDA,1/8/2025 16:00:00,140.11
NVDA,1/10/2025 16:00:00,135.91
NVDA,1/13/2025 16:00:00,133.23
NVDA,1/14/2025 16:00:00,131.76
NVDA,1/15/2025 16:00:00,136.24
NVDA,1/16/2025 16:00:00,133.57
NVDA,1/17/2025 16:00:00,137.71
NVDA,1/21/2025 16:00:00,140.83
NVDA,1/22/2025 16:00:00,147.07
NVDA,1/23/2025 16:00:00,147.22
NVDA,1/24/2025 16:00:00,142.62
NVDA,1/27/2025 16:00:00,118.42
NVDA,1/28/2025 16:00:00,128.99
NVDA,1/29/2025 16:00:00,123.7
NVDA,1/30/2025 16:00:00,124.65
NVDA,1/31/2025 16:00:00,120.07
NVDA,2/3/2025 16:00:00,116.66
NVDA,2/4/2025 16:00:00,118.65
NVDA,2/5/2025 16:00:00,124.83
NVDA,2/6/2025 16:00:00,128.68
NVDA,2/7/2025 16:00:00,129.84
NVDA,2/10/2025 16:00:00,133.57
NVDA,2/11/2025 16:00:00,132.8
NVDA,2/12/2025 16:00:00,131.14
NVDA,2/13/2025 16:00:00,135.29
NVDA,2/14/2025 16:00:00,138.85
NVDA,2/18/2025 16:00:00,139.4
NVDA,2/19/2025 16:00:00,139.23
NVDA,2/20/2025 16:00:00,140.11
NVDA,2/21/2025 16:00:00,134.43
NVDA,2/24/2025 16:00:00,130.28
NVDA,2/25/2025 16:00:00,126.63
NVDA,2/26/2025 16:00:00,131.28
NVDA,2/27/2025 16:00:00,120.15
NVDA,2/28/2025 16:00:00,124.92
NVDA,3/3/2025 16:00:00,114.06
NVDA,3/4/2025 16:00:00,115.99
NVDA,3/5/2025 16:00:00,117.3
NVDA,3/6/2025 16:00:00,110.57
NVDA,3/7/2025 16:00:00,112.69
NVDA,3/10/2025 16:00:00,106.98
NVDA,3/11/2025 16:00:00,108.76
NVDA,3/12/2025 16:00:00,115.74
NVDA,3/13/2025 16:00:00,115.58
NVDA,3/14/2025 16:00:00,121.67
NVDA,3/17/2025 16:00:00,119.53
NVDA,3/18/2025 16:00:00,115.43
NVDA,3/19/2025 16:00:00,117.52
NVDA,3/20/2025 16:00:00,118.53
NVDA,3/21/2025 16:00:00,117.7
NVDA,3/24/2025 16:00:00,121.41
NVDA,3/25/2025 16:00:00,120.69
NVDA,3/26/2025 16:00:00,113.76
NVDA,3/27/2025 16:00:00,111.43
NVDA,3/28/2025 16:00:00,109.67
NVDA,3/31/2025 16:00:00,108.38
NVDA,4/1/2025 16:00:00,110.15
NVDA,4/2/2025 16:00:00,110.42
NVDA,4/3/2025 16:00:00,101.8
NVDA,4/4/2025 16:00:00,94.31
NVDA,4/7/2025 16:00:00,97.64
NVDA,4/8/2025 16:00:00,96.3
NVDA,4/9/2025 16:00:00,114.33
NVDA,4/10/2025 16:00:00,107.57
NVDA,4/11/2025 16:00:00,110.93
NVDA,4/14/2025 16:00:00,110.71
NVDA,4/15/2025 16:00:00,112.2
NVDA,4/16/2025 16:00:00,104.49
NVDA,4/17/2025 16:00:00,101.49
NVDA,4/21/2025 16:00:00,96.91
NVDA,4/22/2025 16:00:00,98.89
NVDA,4/23/2025 16:00:00,102.71
NVDA,4/24/2025 16:00:00,106.43
NVDA,4/25/2025 16:00:00,111.01
NVDA,4/28/2025 16:00:00,108.73
NVDA,4/29/2025 16:00:00,109.02
NVDA,4/30/2025 16:00:00,108.92
NVDA,5/1/2025 16:00:00,111.61
NVDA,5/2/2025 16:00:00,114.5
NVDA,5/5/2025 16:00:00,113.82
NVDA,5/6/2025 16:00:00,113.54
NVDA,5/7/2025 16:00:00,117.06
NVDA,5/8/2025 16:00:00,117.37
NVDA,5/9/2025 16:00:00,116.65
NVDA,5/12/2025 16:00:00,123
NVDA,5/13/2025 16:00:00,129.93
NVDA,5/14/2025 16:00:00,135.34
NVDA,5/15/2025 16:00:00,134.83
NVDA,5/16/2025 16:00:00,135.4
NVDA,5/19/2025 16:00:00,135.57
NVDA,5/20/2025 16:00:00,134.38
NVDA,5/21/2025 16:00:00,131.8
NVDA,5/22/2025 16:00:00,131.8
NVDA,5/23/2025 16:00:00,131.29
NVDA,5/27/2025 16:00:00,135.5
NVDA,5/28/2025 16:00:00,134.81
NVDA,5/29/2025 16:00:00,139.19
NVDA,5/30/2025 16:00:00,135.13
NVDA,6/2/2025 16:00:00,137.38
NVDA,6/3/2025 16:00:00,141.22
NVDA,6/4/2025 16:00:00,141.92
NVDA,6/5/2025 16:00:00,139.99
NVDA,6/6/2025 16:00:00,141.72
NVDA,6/9/2025 16:00:00,142.63
NVDA,6/10/2025 16:00:00,143.96
NVDA,6/11/2025 16:00:00,142.83
NVDA,6/12/2025 16:00:00,145
NVDA,6/13/2025 16:00:00,141.97
NVDA,6/16/2025 16:00:00,144.69
NVDA,6/17/2025 16:00:00,144.12
NVDA,6/18/2025 16:00:00,145.48
NVDA,6/20/2025 16:00:00,143.85
NVDA,6/23/2025 16:00:00,144.17
NVDA,6/24/2025 16:00:00,147.9
NVDA,6/25/2025 16:00:00,154.31
NVDA,6/26/2025 16:00:00,155.02
NVDA,6/27/2025 16:00:00,157.75
NVDA,6/30/2025 16:00:00,157.99
NVDA,7/1/2025 16:00:00,153.3
NVDA,7/2/2025 16:00:00,157.25
NVDA,7/3/2025 13:05:00,159.34
NVDA,7/7/2025 16:00:00,158.24
NVDA,7/8/2025 16:00:00,160
NVDA,7/9/2025 16:00:00,162.88
NVDA,7/10/2025 16:00:00,164.1
NVDA,7/11/2025 16:00:00,164.92
NVDA,7/14/2025 16:00:00,164.07
NVDA,7/15/2025 16:00:00,170.7
NVDA,7/16/2025 16:00:00,171.37
NVDA,7/17/2025 16:00:00,173
NVDA,7/18/2025 16:00:00,172.41
NVDA,7/21/2025 16:00:00,171.38
NVDA,7/22/2025 16:00:00,167.03
NVDA,7/23/2025 16:00:00,170.78
NVDA,7/24/2025 16:00:00,173.74
NVDA,7/25/2025 16:00:00,173.5
NVDA,7/28/2025 16:00:00,176.75
NVDA,7/29/2025 16:00:00,175.51
NVDA,7/30/2025 16:00:00,179.27
NVDA,7/31/2025 16:00:00,177.87
NVDA,8/1/2025 16:00:00,173.72
NVDA,8/4/2025 16:00:00,180
NVDA,8/5/2025 16:00:00,178.26
NVDA,8/6/2025 16:00:00,179.42
NVDA,8/7/2025 16:00:00,180.77
NVDA,8/8/2025 16:00:00,182.7
NVDA,8/11/2025 16:00:00,182.06
NVDA,8/12/2025 16:00:00,183.16
NVDA,8/13/2025 16:00:00,181.59
NVDA,8/14/2025 16:00:00,182.02
NVDA,8/15/2025 16:00:00,180.45
NVDA,8/18/2025 16:00:00,182.01
NVDA,8/19/2025 16:00:00,175.64
NVDA,8/20/2025 16:00:00,175.4
NVDA,8/21/2025 16:00:00,174.98
NVDA,8/22/2025 16:00:00,177.99
NVDA,8/25/2025 16:00:00,179.81
NVDA,8/26/2025 16:00:00,181.77
NVDA,8/27/2025 16:00:00,181.6
NVDA,8/28/2025 16:00:00,180.17
NVDA,8/29/2025 16:00:00,174.18
NVDA,9/2/2025 16:00:00,170.78
NVDA,9/3/2025 16:00:00,170.62
NVDA,9/4/2025 16:00:00,171.66
NVDA,9/5/2025 16:00:00,167.02
NVDA,9/8/2025 16:00:00,168.31
NVDA,9/9/2025 16:00:00,170.76
NVDA,9/10/2025 16:00:00,177.33
NVDA,9/11/2025 16:00:00,177.17
NVDA,9/12/2025 16:00:00,177.82
NVDA,9/15/2025 16:00:00,177.75
NVDA,9/16/2025 16:00:00,174.88
NVDA,9/17/2025 16:00:00,170.29
NVDA,9/18/2025 16:00:00,176.24
NVDA,9/19/2025 16:00:00,176.67
NVDA,9/22/2025 16:00:00,183.61
NVDA,9/23/2025 16:00:00,178.43
NVDA,9/24/2025 16:00:00,176.97
NVDA,9/25/2025 16:00:00,177.69
NVDA,9/26/2025 16:00:00,178.19
NVDA,9/29/2025 16:00:00,181.85
NVDA,9/30/2025 16:00:00,186.58
NVDA,10/1/2025 16:00:00,187.24
NVDA,10/2/2025 16:00:00,188.89
NVDA,10/3/2025 16:00:00,187.62
NVDA,10/6/2025 16:00:00,185.54
NVDA,10/7/2025 16:00:00,185.04
NVDA,10/8/2025 16:00:00,189.11
NVDA,10/9/2025 16:00:00,192.57
NVDA,10/10/2025 16:00:00,183.16
NVDA,10/13/2025 16:00:00,188.32
NVDA,10/14/2025 16:00:00,180.03
NVDA,10/15/2025 16:00:00,179.83
NVDA,10/16/2025 16:00:00,181.81
NVDA,10/17/2025 16:00:00,183.22
NVDA,10/20/2025 16:00:00,182.64
NVDA,10/21/2025 16:00:00,181.16
NVDA,10/22/2025 16:00:00,180.28
NVDA,10/23/2025 16:00:00,182.16
NVDA,10/24/2025 16:00:00,186.26
NVDA,10/27/2025 16:00:00,191.49
NVDA,10/28/2025 16:00:00,201.03
NVDA,10/29/2025 16:00:00,207.04
NVDA,10/30/2025 16:00:00,202.89
NVDA,10/31/2025 16:00:00,202.49
NVDA,11/3/2025 16:00:00,206.88
NVDA,11/4/2025 16:00:00,198.69
NVDA,11/5/2025 16:00:00,195.21
NVDA,11/6/2025 16:00:00,188.08
NVDA,11/7/2025 16:00:00,188.15
NVDA,11/10/2025 16:00:00,199.05
NVDA,11/11/2025 16:00:00,193.16
NVDA,11/12/2025 16:00:00,193.8
NVDA,11/13/2025 16:00:00,186.86
NVDA,11/14/2025 16:00:00,190.17
NVDA,11/17/2025 16:00:00,186.6
NVDA,11/18/2025 16:00:00,181.36
NVDA,11/19/2025 16:00:00,186.52
NVDA,11/20/2025 16:00:00,180.64
NVDA,11/21/2025 16:00:00,178.88
NVDA,11/24/2025 16:00:00,182.55
NVDA,11/25/2025 16:00:00,177.82
NVDA,11/26/2025 16:00:00,180.26
NVDA,11/28/2025 13:05:00,177
NVDA,12/1/2025 16:00:00,179.92
NVDA,12/2/2025 16:00:00,181.46
NVDA,12/3/2025 16:00:00,179.59
NVDA,12/4/2025 16:00:00,183.38
NVDA,12/5/2025 16:00:00,182.41
NVDA,12/8/2025 16:00:00,185.55
NVDA,12/9/2025 16:00:00,184.97
NVDA,12/10/2025 16:00:00,183.78
NVDA,12/11/2025 16:00:00,180.93
NVDA,12/12/2025 16:00:00,175.02
NVDA,12/15/2025 16:00:00,176.29
NVDA,12/16/2025 16:00:00,177.72
NVDA,12/17/2025 16:00:00,170.94
NVDA,12/18/2025 16:00:00,174.14
NVDA,12/19/2025 16:00:00,180.99
NVDA,12/22/2025 16:00:00,183.69
NVDA,12/23/2025 16:00:00,189.21
NVDA,12/24/2025 13:05:00,188.61
NVDA,12/26/2025 16:00:00,190.53
NVDA,12/29/2025 16:00:00,188.22
NVDA,12/30/2025 16:00:00,187.54
NVDA,12/31/2025 16:00:00,186.5
NVDA,1/2/2026 16:00:00,188.85
NVDA,1/5/2026 16:00:00,188.12
NVDA,1/6/2026 16:00:00,187.24
NVDA,1/7/2026 16:00:00,189.11
NVDA,1/8/2026 16:00:00,185.04
NVDA,1/9/2026 16:00:00,184.86
NVDA,1/12/2026 16:00:00,184.94
NVDA,1/13/2026 16:00:00,185.81
NVDA,1/14/2026 16:00:00,183.14
NVDA,1/15/2026 16:00:00,187.05
NVDA,1/16/2026 16:00:00,186.23
NVDA,1/20/2026 16:00:00,178.07
NVDA,1/21/2026 16:00:00,183.32
NVDA,1/22/2026 16:00:00,184.84
NVDA,1/23/2026 16:00:00,187.67
NVDA,1/26/2026 16:00:00,186.47
NVDA,1/27/2026 16:00:00,188.52
NVDA,1/28/2026 16:00:00,191.52
NVDA,1/29/2026 16:00:00,192.51
NVDA,1/30/2026 16:00:00,191.13
NVDA,2/2/2026 16:00:00,185.61
NVDA,2/3/2026 16:00:00,180.34
NVDA,2/4/2026 16:00:00,174.19
NVDA,2/5/2026 16:00:00,171.88
NVDA,2/6/2026 16:00:00,185.41
NVDA,2/9/2026 16:00:00,190.04
NVDA,2/10/2026 16:00:00,188.54
NVDA,2/11/2026 16:00:00,190.05
NVDA,2/12/2026 16:00:00,186.94
NVDA,2/13/2026 16:00:00,182.81
NVDA,2/17/2026 16:00:00,184.97
NVDA,2/18/2026 16:00:00,187.98
NVDA,2/19/2026 16:00:00,187.9
